id,firstName,lastName,locationAddress,contactEmail,latitude,longitude,contactPhone,vendorName,snapStatus
572,Annemarie,Witheridge,43404 Quincy Place,awitheridgefv@wix.com,40.809648505547145,-73.38584545344008,771-405-9592,Buzzster,True
762,Kyrstin,Vials,31558 Leroy Lane,kvialsl5@china.com.cn,40.96540929268356,-73.16082996865434,685-829-6489,Skippad,False
364,Gustave,Pash,6464 Melby Crossing,gpasha3@harvard.edu,41.04474344088247,-73.61178289260722,669-663-6553,Yakijo,False
380,Lynn,Merrell,60894 Mandrake Hill,lmerrellaj@fema.gov,40.788281823215705,-73.32837272358272,657-631-6778,Flashpoint,True
213,Millicent,Copins,36 Atwood Crossing,mcopins5w@digg.com,40.78952719493765,-73.78768167244098,436-809-3428,Trudoo,False
32,Dyanna,Organer,117 Golf View Parkway,dorganerv@imageshack.us,40.572446756543115,-74.05506503320619,779-585-8164,Skippad,True
726,Wood,Danett,69 Morning Park,wdanettk5@gravatar.com,40.80487153273878,-74.13360101655607,632-755-2154,Janyx,False
533,Etan,Schoffler,096 David Drive,eschoffleres@github.io,40.41336632689514,-73.72022542530345,728-179-8073,Buzzster,False
325,Becki,Avrahamoff,4 Lien Park,bavrahamoff90@salon.com,40.88352155742833,-73.82881129811996,553-663-6366,Quimm,True
458,Codi,Kunisch,5 Rieder Way,ckunischcp@rediff.com,42.385850243888335,-78.84307978233012,994-443-7868,Tekfly,True
549,Johny,Gunningham,9372 Oneill Avenue,jgunninghamf8@guardian.co.uk,42.617199347190024,-78.6895212379412,337-748-7340,Demivee,False
882,Solomon,Burdass,5803 Pawling Way,sburdassoh@shinystat.com,42.58934209942343,-78.8320209805035,136-612-0050,Eadel,True
488,Sarita,Bastock,668 Annamark Hill,sbastockdj@yelp.com,42.668948192495996,-78.90151601259521,119-936-3498,Aivee,False
284,Layla,Taaffe,7209 Stoughton Avenue,ltaaffe7v@live.com,42.72273396227342,-79.0104356988051,814-114-7460,Flipstorm,True
253,Nichols,Haensel,38826 Katie Court,nhaensel70@fema.gov,42.52192799283033,-79.12549299586368,362-160-5635,Yodel,False
130,Austin,Wybrew,90780 Sloan Pass,awybrew3l@istockphoto.com,40.9048372329756,-73.90668150224285,950-999-6042,Flashpoint,False
996,Oby,Cumo,02250 Tennessee Lane,ocumorn@sbwire.com,40.68587949699775,-73.7990144014999,426-232-4699,Podcat,False
338,Paulita,Jado,411 Roxbury Junction,pjado9d@nasa.gov,40.47604291783569,-73.79403632969223,458-169-1352,Twinte,False
106,Clarissa,McGeaney,9362 Fordem Drive,cmcgeaney2x@lulu.com,40.64353782247326,-73.8447954084128,596-659-5899,Topicware,False
475,Somerset,Crosson,14549 Pearson Road,scrossond6@umn.edu,40.8577521467754,-73.73033526218585,914-176-4203,Avavee,False
306,Bernie,Olufsen,5 Hanson Center,bolufsen8h@taobao.com,40.8703977286452,-73.76580380935181,726-139-0167,Brainlounge,False
6,Georgeanne,Tomashov,5 Sunbrook Plaza,gtomashov5@jugem.jp,40.95076062149198,-73.81605143826258,112-767-6003,Leenti,True
863,Corey,Dutton,09 Colorado Plaza,cduttonny@google.nl,40.591600470045755,-73.89202520527733,810-502-5560,Meezzy,True
125,Dorris,Biffen,2 Bayside Street,dbiffen3g@zimbio.com,40.57108631806042,-73.80040157714618,589-521-1393,Vimbo,False
209,Kalie,Finnimore,809 Elka Terrace,kfinnimore5s@mac.com,40.51344060554443,-73.8998421007994,694-920-7912,DabZ,True
966,Nicol,Trembley,5978 Rockefeller Center,ntrembleyqt@alibaba.com,40.82229089667511,-74.17026989042755,176-448-9335,Ntag,False
217,Adrianna,Eble,31514 Summer Ridge Court,aeble60@answers.com,44.31507641124538,-76.17007592049227,264-488-6722,Shuffledrive,True
902,Nicko,Halburton,19971 Lake View Way,nhalburtonp1@vk.com,42.81151786201101,-73.49471255675347,977-107-0116,Katz,False
332,Sigismund,Nickerson,6773 Truax Trail,snickerson97@yahoo.com,42.93745040029803,-73.53061405324915,203-640-4721,Plambee,False
149,Gunar,McAnellye,4552 New Castle Park,gmcanellye44@infoseek.co.jp,42.85880767040986,-73.67636900659843,425-946-1511,Skipfire,False
914,Baldwin,Bainbridge,188 Hauk Pass,bbainbridgepd@eventbrite.com,42.904277261304465,-73.48702131613439,312-613-9075,Ntags,True
438,Giustina,Geratasch,95 Stuart Point,ggerataschc5@flavors.me,42.59518149188462,-73.78169928968465,333-584-3432,Flashset,True
605,Buck,Sinkinson,0 Annamark Plaza,bsinkinsongs@oracle.com,42.52590757004613,-73.47198319758492,334-417-8214,Trudoo,True
916,Christie,Hentze,15 Cottonwood Avenue,chentzepf@odnoklassniki.ru,42.72856014672904,-73.83588518044455,587-311-1740,Quaxo,False
302,Grantley,MacCague,0383 Erie Court,gmaccague8d@vk.com,42.64296867599316,-73.83294029433625,401-877-7619,Viva,True
214,Lissie,Izachik,46 Clarendon Place,lizachik5x@pen.io,42.73157449653528,-74.01972665297077,182-212-6029,Yata,True
571,Bruce,Mulhall,43 American Place,bmulhallfu@cnn.com,42.78024320360238,-73.88008360558733,323-594-2234,Jatri,True
100,Dierdre,Claxton,44870 Meadow Vale Place,dclaxton2r@wikimedia.org,42.58603381118393,-73.82846354804022,819-897-8522,Voonyx,True
211,Dwayne,Dziwisz,4354 7th Center,ddziwisz5u@gnu.org,42.6688398701438,-73.9279798676959,734-382-1982,Kwimbee,False
308,Cello,Needs,50 Waxwing Pass,cneeds8j@list-manage.com,42.67008272600065,-73.73659254073408,649-358-5827,Skilith,False
172,Maridel,Ottee,9 Village Green Circle,mottee4r@mayoclinic.com,42.71560692707255,-73.64259120841977,199-630-5502,Latz,False
891,Patin,Shuxsmith,72476 Fuller Circle,pshuxsmithoq@prlog.org,42.376205027659,-73.97424568427358,330-347-9578,Browseblab,False
557,Winnie,Scutter,364 Gina Court,wscutterfg@berkeley.edu,42.54087502705679,-73.87773580093454,148-333-7076,Dynazzy,True
23,Allen,Willerton,8 Stone Corner Lane,awillertonm@senate.gov,42.79481633278956,-73.98950933715699,876-987-6666,Meemm,True
355,Henka,Holdin,9 Daystar Terrace,hholdin9u@zdnet.com,42.388764859120734,-73.69753454926499,251-757-4261,Chatterpoint,False
764,Walker,Goddard,87 Eliot Parkway,wgoddardl7@spiegel.de,42.46723767542596,-74.03646230969893,474-702-5921,Brightbean,True
367,Cirillo,Iredell,6 Ramsey Junction,ciredella6@aboutads.info,43.26636160630026,-73.8242195158286,185-121-5056,Talane,True
812,Johan,Franz,3842 Village Green Point,jfranzmj@seattletimes.com,42.925099133632315,-73.90238060713001,949-526-6695,Divanoodle,True
517,Gib,Helstrom,78785 Anzinger Lane,ghelstromec@omniture.com,41.03020852069305,-73.79946940446722,958-517-4554,Divape,False
50,Powell,Grassot,86165 Moland Plaza,pgrassot1d@meetup.com,41.0589489262802,-73.8889137645193,157-303-9155,Oyoloo,False
952,Francisco,Yexley,6 Eagle Crest Road,fyexleyqf@google.com,40.925947588391516,-74.03507747685043,675-420-0476,Pixoboo,True
527,Waylon,Sherland,04671 Sundown Way,wsherlandem@jigsy.com,40.92207527502231,-74.01902259500883,474-325-7454,Livetube,False
590,Nicky,Crampsy,459 Vera Plaza,ncrampsygd@si.edu,42.038105900072935,-73.56607036035231,743-347-5226,Realmix,True
993,Beilul,Jennaroy,957 Lakewood Gardens Parkway,bjennaroyrk@salon.com,42.45493533047273,-73.55082038520732,361-495-1916,Zoovu,False
190,Hurleigh,Scullin,439 Farmco Plaza,hscullin59@seesaa.net,42.48691904077688,-73.68958864797499,555-715-9347,Blogtags,True
568,Clare,Bilbie,940 Moulton Way,cbilbiefr@hostgator.com,42.43469484960498,-73.47444003666715,267-971-4244,Katz,True
102,Kendra,Lening,2401 Stang Street,klening2t@washingtonpost.com,42.38402941076956,-73.55016362733268,425-660-8260,Brightdog,True
808,Lidia,Kenrat,85763 Grim Lane,lkenratmf@bbb.org,43.16855883087696,-76.30994330445135,401-751-7448,Wordify,False
519,Raychel,Pagon,1219 Hallows Pass,rpagonee@cbsnews.com,43.071190681149105,-76.18273375303993,742-787-1544,Yamia,False
323,Horacio,McSherry,539 Reindahl Trail,hmcsherry8y@slideshare.net,42.772077552368025,-76.22857359843793,768-473-3379,JumpXS,False
918,Tess,Shackel,93 Schmedeman Hill,tshackelph@artisteer.com,42.8950770653805,-76.53546528934643,727-491-2336,Bubblemix,True
600,Donelle,Perdue,4232 La Follette Trail,dperduegn@cbslocal.com,43.14937389596666,-76.2139738184622,303-208-8453,Yoveo,False
412,Maurie,Mordey,8993 Forest Drive,mmordeybf@wikipedia.org,42.833343636158304,-76.5979700972694,433-719-0605,Eimbee,False
909,Timi,Culpin,55 Roxbury Avenue,tculpinp8@live.com,43.10622361575502,-76.32136660437914,153-920-3575,Quatz,False
887,Nobe,de Clerk,348 Holmberg Place,ndeclerkom@ibm.com,43.09045980938679,-76.3783917662459,922-438-2760,Vinder,True
370,Edin,Read,6954 Karstens Road,ereada9@scribd.com,42.93682661951089,-76.2785230707432,822-517-2091,Jaxworks,True
973,Phoebe,Ludlom,11137 Mendota Center,pludlomr0@addtoany.com,42.938197738661366,-76.6150239912598,752-508-2666,Wordware,False
242,Natividad,Marrington,211 Center Junction,nmarrington6p@google.ca,43.17654314254437,-76.31511754643887,105-672-6685,Geba,True
444,Franny,Hulles,5641 Shoshone Trail,fhullescb@alibaba.com,42.72026454346793,-76.61180554476552,946-345-5033,Babbleopia,False
750,Caprice,Rowat,54121 Magdeline Drive,crowatkt@ca.gov,41.44401589012247,-74.05198678074294,513-914-4015,Jaxworks,False
824,Trixi,Mackneis,4740 Bonner Alley,tmackneismv@mtv.com,41.38367839931632,-73.59147230664603,813-358-1103,Edgepulse,False
684,Chevy,Roberson,177 Spaight Alley,crobersoniz@printfriendly.com,41.04051902009627,-74.04192265478817,695-122-2776,Twitterbeat,True
334,Horatio,Barradell,23 Maywood Way,hbarradell99@imgur.com,40.96913915570341,-73.17683509132233,276-567-5951,Twitterbridge,False
453,Merry,Davidman,629 Holmberg Road,mdavidmanck@msn.com,40.68653626333918,-73.17604610142543,678-631-3777,Geba,False
544,Abraham,Brient,2 Eagan Plaza,abrientf3@china.com.cn,40.92484951378475,-73.38143599036724,560-595-5193,Jamia,False
351,Yolanthe,Guyot,7906 Packers Point,yguyot9q@umn.edu,40.734660640045625,-73.33505922205609,164-316-9813,Katz,False
238,Brinna,Paff,66 Stuart Road,bpaff6l@omniture.com,40.7692369697568,-73.9378178152872,591-238-1216,Minyx,False
611,Moira,Brewett,909 Elmside Circle,mbrewettgy@stanford.edu,40.776880573133894,-73.70585629790102,732-672-8229,Zoonder,False
938,Ingeborg,Escolme,3294 Dryden Plaza,iescolmeq1@icq.com,40.94649015812426,-73.94869259803981,401-759-4735,Skinder,True
843,Derby,Magrannell,1 Linden Street,dmagrannellne@go.com,42.955450123504704,-74.07988018228389,131-726-1140,Yoveo,False
846,Elisabet,Wenzel,46512 Burrows Alley,ewenzelnh@hao123.com,42.82366631051234,-74.0692909733568,868-484-1271,Tazzy,False
474,Marlin,Tague,761 Rieder Drive,mtagued5@dion.ne.jp,42.798235866820676,-73.68099115261421,174-510-0676,Quamba,False
436,Hasheem,Wressell,6 Village Green Road,hwressellc3@wikimedia.org,42.65109081640148,-73.73198182514105,146-904-6444,Roomm,True
678,Abdel,Ewert,28572 Esch Plaza,aewertit@symantec.com,42.53819880923498,-73.82633429165068,631-470-6064,Plambee,True
347,Chickie,de Amaya,634 Roth Road,cdeamaya9m@digg.com,42.64061062471713,-73.92954140164122,295-675-9495,Chatterpoint,True
403,Celinda,Nutton,293 Pierstorff Avenue,cnuttonb6@ovh.net,42.581099443935685,-73.62050451355104,860-411-3988,Topicware,True
47,Nissie,Dayne,19831 Green Junction,ndayne1a@last.fm,42.9665308110581,-73.48288788109758,775-352-1049,Babblestorm,False
813,Elsy,Fort,23341 Mcbride Way,efortmk@psu.edu,42.62289924751023,-73.67007030924434,781-426-5769,Rooxo,True
767,Virgilio,Keyes,09283 Becker Drive,vkeyesla@disqus.com,42.52879220438996,-75.71560238706269,524-762-1738,Demivee,False
616,Emilio,Treven,13656 Del Mar Hill,etrevenh3@state.tx.us,42.58808995614547,-75.41339941362645,874-637-2486,Lajo,False
498,Laryssa,Molnar,47582 Daystar Way,lmolnardt@bizjournals.com,42.38764433089709,-75.43775555991265,379-469-8804,Pixonyx,True
722,Aubrette,McCathy,507 Gerald Circle,amccathyk1@theglobeandmail.com,42.46933575708312,-75.52113908437553,825-943-5937,Yombu,False
368,Desdemona,Rustidge,18 Annamark Park,drustidgea7@dmoz.org,42.590885147008365,-75.8385803787827,923-681-4550,Ntags,False
419,Clint,Linnane,5 Packers Way,clinnanebm@eventbrite.com,42.610426759838575,-75.7607114053704,667-611-4964,Vimbo,True
830,Paulita,Winspurr,9393 Summit Circle,pwinspurrn1@comsenz.com,42.68333788184055,-75.3775444804553,940-578-0013,Zoombox,True
414,Dukie,O'Cooney,34 Welch Hill,docooneybh@dropbox.com,42.551210896919756,-75.44134327633253,340-294-3768,Brainsphere,False
589,Dotty,Whaites,02615 Dwight Lane,dwhaitesgc@live.com,42.643836309414375,-75.35327616602113,426-691-4233,Edgeblab,False
400,Tabby,Paolicchi,1287 Ronald Regan Circle,tpaolicchib3@ca.gov,44.18156811356846,-75.88974119229928,993-112-5439,Realblab,False
219,Lamar,Cowl,120 Burning Wood Point,lcowl62@vistaprint.com,43.05301433145742,-73.91464219129148,937-923-6817,Browsebug,True
794,Sayre,Springham,545 Blackbird Center,sspringhamm1@webmd.com,41.72117115879607,-74.19737218636661,769-294-4673,Zoovu,False
845,Ilyse,Nasi,9454 Eagle Crest Crossing,inasing@weebly.com,41.39838449714401,-73.8319423461364,256-850-5336,Quinu,True
205,Kiley,Golton,058 Knutson Plaza,kgolton5o@homestead.com,41.607704724601525,-74.20009114740802,377-894-5664,Wikido,True
593,Abner,Abella,16000 Johnson Trail,aabellagg@sciencedaily.com,41.40164737637094,-73.80042228453554,494-535-6049,Tazz,True
528,Boycie,Mogford,77 Shopko Street,bmogforden@hatena.ne.jp,41.39733580693569,-74.002985798979,828-242-0547,Vitz,False
940,Susie,Blackmore,25 Merrick Junction,sblackmoreq3@51.la,42.931734723456245,-76.09885609680934,334-868-1700,Gabtype,False
964,Maryrose,Stolting,7560 Maywood Plaza,mstoltingqr@newsvine.com,43.06133543287837,-76.38251786395477,691-750-5289,Geba,False
893,Lief,Simmance,2 Ilene Parkway,lsimmanceos@mit.edu,43.23563527997794,-76.31926244852366,817-426-0423,Photojam,False
381,Tamra,Humphery,73 Manley Drive,thumpheryak@ca.gov,43.18758023012413,-76.47380996121527,884-821-4482,Wordify,False
720,Keane,Wisham,8950 Texas Trail,kwishamjz@liveinternet.ru,42.93474951457255,-76.10678884868238,963-771-5209,Tagpad,False
730,Ertha,Olohan,17200 Boyd Circle,eolohank9@pbs.org,43.11116497679016,-76.20462233230687,963-182-3322,Rooxo,False
732,Annmaria,Astbury,2708 Troy Street,aastburykb@nih.gov,43.23534647527826,-76.13647713081987,745-797-0148,Kwideo,False
293,Domingo,Wenderott,2241 Shelley Circle,dwenderott84@vimeo.com,42.98449845492541,-76.27804606083222,383-272-5972,Leenti,False
86,Jen,Ablewhite,351 Scofield Parkway,jablewhite2d@webnode.com,43.38642635583857,-76.470180592137,523-613-1736,Realfire,True
988,Tuck,Lauder,47689 Sachtjen Center,tlauderrf@ibm.com,43.18182107727426,-76.34885785796847,317-273-2345,Aibox,True
157,Dorena,Mansour,4479 Utah Plaza,dmansour4c@indiegogo.com,43.12849583505631,-78.15871089482712,501-763-9756,Zoombeat,False
866,Ludovico,Cleynaert,073 4th Point,lcleynaerto1@google.fr,43.41551090584854,-78.17828687748589,235-667-2870,Roombo,False
958,Penn,Rooper,6666 Pawling Pass,prooperql@eepurl.com,43.03058309297154,-77.78717044884932,365-610-1005,Photofeed,True
934,Gabriela,Willishire,85 Warner Alley,gwillishirepx@histats.com,42.37850595673316,-78.61516651799123,825-258-6005,Oyoyo,True
316,Sollie,Goozee,1 Anzinger Circle,sgoozee8r@webmd.com,41.823939090649205,-74.14392075339904,518-916-7186,Edgetag,True
428,Nikolai,Oloshin,1649 Delladonna Park,noloshinbv@sciencedirect.com,42.165823805979564,-74.16784096838906,314-475-0777,Youspan,True
185,Garreth,Tunnoch,7 Elmside Street,gtunnoch54@cpanel.net,41.845900382678266,-73.80135063952915,234-209-9502,Topicblab,True
818,Reggy,Hablet,53009 Mcbride Trail,rhabletmp@upenn.edu,42.12592953007823,-73.8128186452943,707-161-8565,Meejo,True
930,Leisha,Bullin,78 Kim Pass,lbullinpt@desdev.cn,41.79966045866709,-74.08129424774373,854-838-9281,Jaxworks,False
245,Aili,Seamark,81 Huxley Alley,aseamark6s@psu.edu,41.90193564681625,-73.97207713072497,787-859-9580,Yoveo,True
686,Shannan,Tulloch,6 New Castle Trail,stullochj1@jiathis.com,42.06129322684736,-74.16306470283358,564-220-3624,Twinte,True
289,Sondra,Smallacombe,10889 Burning Wood Street,ssmallacombe80@paypal.com,42.00542589388972,-74.03579049888032,233-650-1181,Mynte,False
907,Wanda,Camies,05971 Hauk Plaza,wcamiesp6@disqus.com,42.06174356626173,-74.19481435001792,807-965-1313,Tavu,False
692,Dorothy,Gritten,55132 Atwood Junction,dgrittenj7@sfgate.com,41.96119040987183,-74.11050999448896,614-241-2296,Skipfire,True
617,Enrico,Bartlam,95354 Briar Crest Drive,ebartlamh4@tumblr.com,41.76535935103485,-73.80634868578304,149-726-4953,Wikizz,False
806,Gib,Baskeyfield,04 Ilene Hill,gbaskeyfieldmd@examiner.com,42.96084416730892,-73.46204548938107,172-133-3417,Dabshots,True
743,Olwen,Caldwall,0 Service Lane,ocaldwallkm@epa.gov,42.962497806815065,-73.85150965756537,170-802-8668,Midel,True
820,Christie,Perrie,2004 Donald Circle,cperriemr@histats.com,43.01085875530598,-73.73248588289934,649-748-8900,Jetwire,True
790,Susanetta,Daud,1 Melody Point,sdaudlx@google.de,43.40157306512072,-73.68248386300249,329-982-6842,Browsecat,True
921,Tatiana,Lyptrade,95 Maryland Circle,tlyptradepk@csmonitor.com,42.97226529264322,-73.81696249041764,696-411-0409,Mybuzz,False
690,Kessiah,Gopsell,35859 Superior Point,kgopsellj5@mediafire.com,43.10523449089817,-73.888695186529,727-506-7866,Plambee,True
759,Byram,Pyott,03 Bowman Circle,bpyottl2@nba.com,43.279729117386914,-73.6155981682427,611-154-6921,Tavu,False
494,Theodora,Coad,8205 Schurz Road,tcoaddp@ustream.tv,40.73009318204032,-73.66278367647227,600-258-2396,Mybuzz,True
134,Bastien,Duley,11 Walton Avenue,bduley3p@sbwire.com,40.880316765405944,-73.83552596743408,635-529-3789,Photojam,False
749,Henriette,Allix,00 Raven Hill,hallixks@upenn.edu,40.88057313222089,-73.87684375959304,996-143-4185,Feedmix,True
900,Bert,Siebart,475 Northview Drive,bsiebartoz@multiply.com,42.03272992777059,-75.88162744797849,712-601-0344,Camido,True
282,Giana,Fazzioli,39 Morning Terrace,gfazzioli7t@nih.gov,42.07903004638397,-76.05267703517578,504-930-6677,Brainlounge,True
354,Sharyl,Carmen,644 Talisman Road,scarmen9t@symantec.com,42.83215756847739,-74.75547738354007,870-213-5502,Linktype,False
171,Felita,Haill,24 Tennessee Place,fhaill4q@biglobe.ne.jp,43.136414826822005,-74.61074444382841,647-132-8778,Yodo,True
539,Ddene,Carman,77 Mcguire Terrace,dcarmaney@theglobeandmail.com,42.7899616223959,-74.68415253954059,840-454-4449,Quimba,False
322,Pansie,Thorburn,97 Forest Dale Center,pthorburn8x@printfriendly.com,43.034816461417485,-74.4484645153172,255-199-2653,Tagpad,False
566,Siffre,Vannah,769 Sommers Trail,svannahfp@indiatimes.com,43.08958356163851,-74.77196402302592,280-672-8517,Dynava,True
889,Daria,Dillway,21 Kenwood Drive,ddillwayoo@dmoz.org,42.7573543938524,-74.39945455094025,901-515-2623,Bubblemix,True
196,Patton,Abel,1 7th Terrace,pabel5f@cnet.com,42.79859618041057,-74.86171723557507,828-688-5184,Zoombox,False
24,Charlean,MacNamara,4 Hollow Ridge Point,cmacnamaran@prweb.com,42.47382237191462,-76.27510111186012,740-325-7739,Skipstorm,True
857,Ermentrude,Ginglell,88592 Green Way,eginglellns@mysql.com,42.43465424565369,-76.40590069424445,965-231-2112,Gigazoom,False
30,Andres,Stranks,50 Pearson Lane,astrankst@e-recht24.de,42.42950583466719,-76.40779881806455,989-170-2438,Photofeed,False
478,Darnell,Erdes,306 Susan Road,derdesd9@netscape.com,42.393974912828114,-76.37769397910945,898-954-6518,Aimbu,False
223,Daryl,Philcock,271 8th Plaza,dphilcock66@bizjournals.com,42.24915615959952,-76.51045533601308,805-885-2652,Mita,False
854,Selie,Chilcott,9 Express Court,schilcottnp@newsvine.com,43.01292394394806,-78.84668499589145,231-697-2072,Oozz,False
15,Amble,Buff,2 Express Place,abuffe@sphinn.com,43.07851253088275,-78.62641001781768,501-343-1050,Roomm,True
159,Muffin,Bothram,60 Sunfield Trail,mbothram4e@infoseek.co.jp,43.10175822848927,-78.98722136346949,818-337-9462,Tagtune,False
591,Peterus,Symson,30370 Springview Plaza,psymsonge@tinyurl.com,42.92391513402046,-78.92466097065798,959-226-7608,Divanoodle,False
43,Rowland,Furmedge,69716 Roth Avenue,rfurmedge16@princeton.edu,42.896087263600286,-79.05875989131357,114-106-5089,Wikivu,True
51,Lorelei,Tyre,04 Ilene Drive,ltyre1e@wikispaces.com,42.87966855351325,-78.98877930968126,896-428-7160,Brainlounge,False
117,Jody,Gaylord,7857 Knutson Point,jgaylord38@sourceforge.net,43.24552599936026,-78.96022186664507,265-827-5736,Linkbridge,False
342,Eimile,Stockle,58 Gulseth Avenue,estockle9h@slate.com,43.23415659933272,-78.96757160163654,256-119-8687,Dynazzy,False
335,Gracie,Goligher,36617 Waxwing Crossing,ggoligher9a@tinyurl.com,43.098922819007434,-78.7349085811721,335-900-6232,Talane,True
745,Toma,Peplow,9147 Lillian Place,tpeplowko@dot.gov,42.967714177587,-79.08399329248556,448-777-9757,Meeveo,True
957,Neda,Kirtlan,318 Eagle Crest Avenue,nkirtlanqk@facebook.com,42.78915838645337,-78.71742123703741,228-331-6680,Vidoo,True
187,Elva,Rowantree,82 Pond Plaza,erowantree56@bing.com,42.78007491161893,-74.00359913264465,598-578-2539,Janyx,False
442,Mychal,O'Doran,0917 Iowa Way,modoranc9@yahoo.co.jp,42.03423945015043,-77.73651725983318,717-543-1547,Skyvu,True
604,Viola,Woakes,9 Claremont Alley,vwoakesgr@netscape.com,42.13199389088982,-77.89043215155026,531-712-9380,Realblab,False
960,Kary,Blessed,6 Grayhawk Point,kblessedqn@rediff.com,42.29896395246592,-77.61705523497659,496-406-2652,Demizz,True
457,Cleopatra,Ballingal,482 Division Circle,cballingalco@stumbleupon.com,42.38185978192133,-77.56731763942835,968-111-9974,Kaymbo,True
27,Kalle,Demschke,51745 Doe Crossing Hill,kdemschkeq@devhub.com,40.94498410854131,-73.9476430909208,937-594-9301,Oyondu,False
556,Darrel,Lidden,030 Sutherland Pass,dliddenff@gnu.org,40.62145186079208,-74.03159340796564,792-917-3990,Shufflester,False
417,Maud,Ginnell,207 Claremont Trail,mginnellbk@yahoo.co.jp,42.671458307079625,-78.77206159607535,981-996-4498,Rhycero,True
148,Avigdor,Doel,8 Mitchell Alley,adoel43@wp.com,43.10115307946788,-79.00618826624104,349-920-2250,Fivebridge,True
314,Lane,Ryall,88413 Pennsylvania Junction,lryall8p@cbsnews.com,42.90268532318208,-78.74116427171934,409-851-1688,Oba,False
252,Aimee,McNicol,2902 La Follette Trail,amcnicol6z@com.com,43.02523718670825,-78.81219129165873,445-272-8045,Linkbuzz,False
33,Merissa,Dowey,67 Meadow Vale Park,mdoweyw@cdc.gov,43.019748990518714,-79.02597978603806,482-197-1887,Jayo,False
583,Garth,Lowson,83 Caliangt Parkway,glowsong6@ycombinator.com,42.73082291373448,-78.74819677281339,529-201-9516,Skipfire,True
109,Elnar,Elcoate,826 Saint Paul Parkway,eelcoate30@craigslist.org,43.06200183478353,-78.81052946120526,121-223-2921,Rooxo,True
215,Vinni,Lacasa,8073 Sutteridge Way,vlacasa5y@npr.org,42.78558008016438,-75.80196708141426,126-111-9726,Tazzy,True
795,Avrit,Huck,300 Sherman Place,ahuckm2@nytimes.com,42.744838379769966,-75.34740900486995,888-485-8368,Dynabox,False
920,Merrel,Punshon,868 Maple Avenue,mpunshonpj@comcast.net,42.743070977308605,-78.95003437225674,259-558-3006,Photobug,True
666,Clem,Paragreen,63 Paget Lane,cparagreenih@usa.gov,42.69694997681049,-78.66373333346323,876-791-0898,Zoombeat,False
423,Parke,Madders,840 Hayes Park,pmaddersbq@utexas.edu,44.532414417497286,-74.87239851582908,907-571-0100,Fliptune,True
663,Darby,Cobbin,0 Hoard Circle,dcobbinie@wsj.com,44.85759146188117,-74.85441051896511,858-547-3219,Abata,False
999,Constantine,Sancroft,355 Cardinal Park,csancroftrq@deviantart.com,44.74256864461809,-74.88469594678368,303-236-7717,Zoomzone,True
78,Brianne,Krout,4192 Banding Terrace,bkrout25@about.com,44.50728331686731,-75.01171072429874,910-293-6338,Rhybox,False
923,Iain,Vanyukov,023 Ludington Street,ivanyukovpm@devhub.com,44.721495508890136,-74.90462533450459,229-571-4710,Skiptube,True
476,Duane,Sullly,72982 Novick Lane,dsulllyd7@nationalgeographic.com,44.81942869687288,-75.00390892045252,859-351-6432,Babbleblab,True
58,Averil,Gutridge,38 Westport Pass,agutridge1l@trellian.com,44.579996040007984,-74.69291905260583,930-298-1209,Zazio,False
948,Basil,Buncombe,7710 Becker Court,bbuncombeqb@meetup.com,44.45179301489988,-74.99372870695176,820-538-2497,Yoveo,False
186,Kris,Breckon,93 Chinook Court,kbreckon55@miitbeian.gov.cn,44.56384594496885,-74.75528642598114,502-962-5922,Ailane,True
425,Eben,Grenshiels,90187 Elka Lane,egrenshielsbs@example.com,44.44014709163116,-74.85575043377393,882-731-3116,Jabbertype,True
366,Auroora,Lidgley,9 Northland Crossing,alidgleya5@globo.com,42.648054619505494,-74.79671501363984,844-181-5563,Skimia,False
800,Sean,Gettens,52 Meadow Valley Avenue,sgettensm7@bbb.org,42.933782054161014,-78.0144099212483,738-471-1831,Jabberstorm,True
757,Gigi,Sherratt,4939 Old Shore Way,gsherrattl0@utexas.edu,42.72611974873056,-73.8030313294995,809-371-5911,Buzzshare,True
348,Debor,Pettegre,1 Meadow Valley Crossing,dpettegre9n@blogs.com,42.77145726544489,-73.71308395641277,652-465-0194,Oyonder,True
161,Rainer,Pooley,18653 Straubel Center,rpooley4g@tripod.com,42.75200055724229,-73.76392285819108,737-497-6957,Divavu,True
667,Carrie,Scampion,58173 Fuller Point,cscampionii@e-recht24.de,42.80434041904428,-73.753668142679,170-975-8024,Demizz,False
39,Pierson,Huxley,8 Hudson Street,phuxley12@dion.ne.jp,42.80630008316289,-73.62511146949703,856-360-8237,Midel,True
565,Selby,Rosenbusch,9003 Evergreen Terrace,srosenbuschfo@mashable.com,42.525865878596164,-73.89845208895501,337-252-8531,Blogpad,False
735,Carlyle,Ilson,627 Kenwood Alley,cilsonke@behance.net,42.70792646040767,-73.9873838809423,465-760-8021,Quatz,False
479,Leisha,Hussey,020 Birchwood Plaza,lhusseyda@google.cn,42.708164096436384,-73.93099175564569,590-429-0100,Riffpath,True
369,Mason,Dick,52828 Service Way,mdicka8@ifeng.com,43.33455268225534,-78.88349188668714,250-208-8419,Twitterbridge,True
29,Lesley,Anger,443 2nd Plaza,langers@nydailynews.com,42.050386367062806,-79.2369734647792,184-851-0381,Eidel,False
